x,y,cell_number,p_stat, vel_u, vel_v
0.091837,0.964769,491,101330.393646,5.664471,0.027791
0.091837,0.974835,492,101330.376630,5.666968,0.019021
0.091837,0.984901,493,101330.365236,5.661322,0.010256
0.091837,0.994967,494,101330.359683,5.647414,0.002975
0.112245,0.011074,495,101346.571544,2.303914,0.250894
0.112245,0.021114,496,101346.370158,2.375668,0.419153
0.112245,0.031154,497,101346.250909,2.428333,0.395234
0.112245,0.041194,498,101346.101825,2.475146,0.425330
0.112245,0.051234,499,101345.956768,2.520904,0.440465
0.112245,0.061274,500,101345.808086,2.566703,0.456460
0.112245,0.071313,501,101345.656535,2.612717,0.470996
0.112245,0.081353,502,101345.501896,2.658997,0.484343
0.112245,0.091393,503,101345.343992,2.705583,0.496595
0.112245,0.101433,504,101345.182700,2.752497,0.507817
0.112245,0.111473,505,101345.017931,2.799749,0.518072
0.112245,0.121513,506,101344.849617,2.847342,0.527421
0.112245,0.131553,507,101344.677720,2.895269,0.535916
0.112245,0.141592,508,101344.502221,2.943519,0.543607
0.112245,0.151632,509,101344.323122,2.992076,0.550538
0.112245,0.161672,510,101344.140442,3.040918,0.556748
0.112245,0.171712,511,101343.954216,3.090022,0.562273
0.112245,0.181752,512,101343.764493,3.139363,0.567146
0.112245,0.191792,513,101343.571335,3.188912,0.571394
0.112245,0.201832,514,101343.374818,3.238640,0.575046
0.112245,0.211871,515,101343.175026,3.288516,0.578124
0.112245,0.221911,516,101342.972056,3.338509,0.580649
0.112245,0.231951,517,101342.766013,3.388587,0.582643
0.112245,0.241991,518,101342.557011,3.438718,0.584122
0.112245,0.252031,519,101342.345173,3.488868,0.585104
0.112245,0.262071,520,101342.130630,3.539006,0.585603
0.112245,0.272111,521,101341.913519,3.589097,0.585636
0.112245,0.282150,522,101341.693985,3.639111,0.585214
0.112245,0.292190,523,101341.472179,3.689015,0.584351
0.112245,0.302230,524,101341.248260,3.738775,0.583060
0.112245,0.312270,525,101341.022390,3.788361,0.581352
0.112245,0.322310,526,101340.794738,3.837741,0.579238
0.112245,0.332350,527,101340.565477,3.886885,0.576730
0.112245,0.342390,528,101340.334784,3.935761,0.573839
0.112245,0.352429,529,101340.102841,3.984340,0.570575
0.112245,0.362469,530,101339.869832,4.032592,0.566949
0.112245,0.372509,531,101339.635946,4.080489,0.562972
0.112245,0.382549,532,101339.401373,4.128003,0.558654
0.112245,0.392589,533,101339.166305,4.175106,0.554005
0.112245,0.402629,534,101338.930936,4.221772,0.549037
0.112245,0.412669,535,101338.695462,4.267976,0.543759
0.112245,0.422708,536,101338.460077,4.313692,0.538183
0.112245,0.432748,537,101338.224979,4.358897,0.532318
0.112245,0.442788,538,101337.990363,4.403566,0.526174
0.112245,0.452828,539,101337.756425,4.447679,0.519764
0.112245,0.462868,540,101337.523359,4.491213,0.513096
0.112245,0.472908,541,101337.291359,4.534147,0.506181
0.112245,0.482947,542,101337.060616,4.576462,0.499030
0.112245,0.492987,543,101336.831320,4.618140,0.491652
0.112245,0.503027,544,101336.603659,4.659162,0.484059
0.112245,0.513067,545,101336.377816,4.699510,0.476260
0.112245,0.523107,546,101336.153974,4.739170,0.468264
0.112245,0.533147,547,101335.932310,4.778125,0.460083
0.112245,0.543187,548,101335.713001,4.816361,0.451726
0.112245,0.553226,549,101335.496215,4.853864,0.443203
0.112245,0.563266,550,101335.282120,4.890623,0.434523
0.112245,0.573306,551,101335.070877,4.926625,0.425696
0.112245,0.583346,552,101334.862645,4.961859,0.416730
0.112245,0.593386,553,101334.657577,4.996315,0.407635
0.112245,0.603426,554,101334.455821,5.029984,0.398419
0.112245,0.613466,555,101334.257522,5.062857,0.389089
0.112245,0.623505,556,101334.062819,5.094927,0.379656
0.112245,0.633545,557,101333.871845,5.126185,0.370125
0.112245,0.643585,558,101333.684730,5.156626,0.360505
0.112245,0.653625,559,101333.501599,5.186243,0.350802
0.112245,0.663665,560,101333.322570,5.215031,0.341024
0.112245,0.673705,561,101333.147757,5.242986,0.331177
0.112245,0.683745,562,101332.977271,5.270103,0.321268
0.112245,0.693784,563,101332.811214,5.296379,0.311302
0.112245,0.703824,564,101332.649688,5.321811,0.301284
0.112245,0.713864,565,101332.492788,5.346395,0.291220
0.112245,0.723904,566,101332.340604,5.370129,0.281114
0.112245,0.733944,567,101332.193221,5.393012,0.270973
0.112245,0.743984,568,101332.050720,5.415042,0.260799
0.112245,0.754024,569,101331.913177,5.436218,0.250597
0.112245,0.764063,570,101331.780664,5.456539,0.240371
0.112245,0.774103,571,101331.653249,5.476004,0.230122
0.112245,0.784143,572,101331.530996,5.494614,0.219856
0.112245,0.794183,573,101331.413965,5.512369,0.209573
0.112245,0.804223,574,101331.302211,5.529267,0.199277
0.112245,0.814263,575,101331.195786,5.545311,0.188970
0.112245,0.824303,576,101331.094739,5.560499,0.178652
0.112245,0.834342,577,101330.999114,5.574834,0.168327
0.112245,0.844382,578,101330.908952,5.588315,0.157994
0.112245,0.854422,579,101330.824290,5.600943,0.147655
0.112245,0.864462,580,101330.745162,5.612721,0.137311
0.112245,0.874502,581,101330.671598,5.623648,0.126961
0.112245,0.884542,582,101330.603626,5.633726,0.116607
0.112245,0.894582,583,101330.541267,5.642957,0.106249
0.112245,0.904621,584,101330.484542,5.651341,0.095886
0.112245,0.914661,585,101330.433467,5.658881,0.085517
0.112245,0.924701,586,101330.388056,5.665578,0.075145
0.112245,0.934741,587,101330.348313,5.671434,0.064763
0.112245,0.944781,588,101330.314260,5.676449,0.054386
0.112245,0.954821,589,101330.285861,5.680630,0.043978
0.112245,0.964861,590,101330.263163,5.683969,0.033606
0.112245,0.974900,591,101330.246134,5.686469,0.023183
0.112245,0.984940,592,101330.234707,5.679371,0.012748
0.112245,0.994980,593,101330.229089,5.662540,0.003798
0.132653,0.014606,594,101346.632375,2.269647,0.330242
0.132653,0.024610,595,101346.411529,2.342087,0.535853
0.132653,0.034614,596,101346.289852,2.400964,0.493552
0.132653,0.044618,597,101346.127946,2.450120,0.529849
0.132653,0.054622,598,101345.974410,2.498694,0.542556
0.132653,0.064626,599,101345.816305,2.547007,0.558624
0.132653,0.074630,600,101345.655798,2.595430,0.572947
0.132653,0.084634,601,101345.492487,2.643992,0.586243
0.132653,0.094638,602,101345.326213,2.692738,0.598539
0.132653,0.104642,603,101345.156871,2.741691,0.609870
0.132653,0.114646,604,101344.984367,2.790868,0.620283
0.132653,0.124650,605,101344.808632,2.840276,0.629820
0.132653,0.134654,606,101344.629617,2.889915,0.638518
0.132653,0.144658,607,101344.447295,2.939782,0.646415
0.132653,0.154662,608,101344.261652,2.989866,0.653542
0.132653,0.164666,609,101344.072698,3.040152,0.659932
0.132653,0.174670,610,101343.880452,3.090625,0.665611
0.132653,0.184674,611,101343.684952,3.141264,0.670606
0.132653,0.194678,612,101343.486248,3.192046,0.674940
0.132653,0.204682,613,101343.284403,3.242947,0.678635
0.132653,0.214686,614,101343.079493,3.293941,0.681712
0.132653,0.224690,615,101342.871604,3.345000,0.684189
0.132653,0.234694,616,101342.660833,3.396096,0.686083
0.132653,0.244698,617,101342.447287,3.447200,0.687410
0.132653,0.254702,618,101342.231081,3.498282,0.688187
0.132653,0.264706,619,101342.012341,3.549312,0.688428
0.132653,0.274710,620,101341.791199,3.600259,0.688145
0.132653,0.284714,621,101341.567796,3.651093,0.687354
0.132653,0.294718,622,101341.342278,3.701783,0.686065
0.132653,0.304722,623,101341.114801,3.752298,0.684292
0.132653,0.314726,624,101340.885525,3.802607,0.682047
0.132653,0.324730,625,101340.654615,3.852681,0.679341
0.132653,0.334734,626,101340.422244,3.902489,0.676187
0.132653,0.344738,627,101340.188586,3.952001,0.672595
0.132653,0.354742,628,101339.953822,4.001189,0.668578
0.132653,0.364746,629,101339.718136,4.050024,0.664147
0.132653,0.374750,630,101339.481715,4.098476,0.659314
0.132653,0.384754,631,101339.244749,4.146519,0.654090
0.132653,0.394758,632,101339.007428,4.194126,0.648487
0.132653,0.404762,633,101338.769945,4.241270,0.642518
0.132653,0.414766,634,101338.532494,4.287927,0.636195
0.132653,0.424770,635,101338.295269,4.334072,0.629528
0.132653,0.434774,636,101338.058466,4.379681,0.622531
0.132653,0.444778,637,101337.822279,4.424732,0.615215
0.132653,0.454782,638,101337.586901,4.469201,0.607592
0.132653,0.464786,639,101337.352525,4.513070,0.599674
0.132653,0.474790,640,101337.119344,4.556316,0.591473
0.132653,0.484794,641,101336.887545,4.598921,0.583002
0.132653,0.494798,642,101336.657317,4.640866,0.574273
0.132653,0.504802,643,101336.428843,4.682135,0.565296
0.132653,0.514806,644,101336.202306,4.722710,0.556084
0.132653,0.524810,645,101335.977886,4.762574,0.546648
0.132653,0.534814,646,101335.755759,4.801714,0.537000
0.132653,0.544818,647,101335.536094,4.840115,0.527153
0.132653,0.554822,648,101335.319059,4.877766,0.517117
0.132653,0.564826,649,101335.104815,4.914653,0.506904
0.132653,0.574830,650,101334.893522,4.950767,0.496523
0.132653,0.584834,651,101334.685331,4.986096,0.485987
0.132653,0.594838,652,101334.480392,5.020632,0.475304
0.132653,0.604842,653,101334.278850,5.054365,0.464485
0.132653,0.614846,654,101334.080843,5.087288,0.453540
0.132653,0.624850,655,101333.886506,5.119394,0.442477
0.132653,0.634854,656,101333.695968,5.150676,0.431307
0.132653,0.644858,657,101333.509353,5.181128,0.420037
0.132653,0.654862,658,101333.326781,5.210745,0.408676
0.132653,0.664866,659,101333.148365,5.239523,0.397232
0.132653,0.674870,660,101332.974213,5.267458,0.385712
0.132653,0.684874,661,101332.804430,5.294545,0.374125
0.132653,0.694878,662,101332.639110,5.320785,0.362475
0.132653,0.704882,663,101332.478359,5.346174,0.350767
0.132653,0.714886,664,101332.322263,5.370709,0.339012
0.132653,0.724890,665,101332.170906,5.394388,0.327213
0.132653,0.734894,666,101332.024367,5.417210,0.315375
0.132653,0.744898,667,101331.882722,5.439176,0.303505
0.132653,0.754902,668,101331.746042,5.460284,0.291605
0.132653,0.764906,669,101331.614393,5.480535,0.279681
0.132653,0.774910,670,101331.487840,5.499928,0.267735
0.132653,0.784914,671,101331.366440,5.518464,0.255772
0.132653,0.794918,672,101331.250249,5.536144,0.243793
0.132653,0.804922,673,101331.139318,5.552969,0.231803
0.132653,0.814926,674,101331.033695,5.568939,0.219802
0.132653,0.824930,675,101330.933423,5.584055,0.207794
0.132653,0.834934,676,101330.838543,5.598320,0.195780
0.132653,0.844938,677,101330.749092,5.611733,0.183761
0.132653,0.854942,678,101330.665103,5.624298,0.171738
0.132653,0.864946,679,101330.586607,5.636014,0.159713
0.132653,0.874950,680,101330.513631,5.646884,0.147685
0.132653,0.884954,681,101330.446200,5.656910,0.135656
0.132653,0.894958,682,101330.384332,5.666092,0.123625
0.132653,0.904962,683,101330.328047,5.674434,0.111593
0.132653,0.914966,684,101330.277359,5.681936,0.099559
0.132653,0.924970,685,101330.232280,5.688601,0.087525
0.132653,0.934974,686,101330.192812,5.694430,0.075484
0.132653,0.944978,687,101330.158978,5.699424,0.063454
0.132653,0.954982,688,101330.130747,5.703589,0.051396
0.132653,0.964986,689,101330.108150,5.706916,0.039373
0.132653,0.974990,690,101330.091179,5.709402,0.027312
0.132653,0.984994,691,101330.079780,5.700836,0.015228
0.132653,0.994998,692,101330.074159,5.681087,0.004622
0.153061,0.019184,693,101346.647652,2.246010,0.416200
0.153061,0.029142,694,101346.411554,2.315575,0.660137
0.153061,0.039099,695,101346.289301,2.381552,0.597445
0.153061,0.049057,696,101346.115914,2.431738,0.641672
0.153061,0.059014,697,101345.955889,2.482878,0.650837
0.153061,0.068972,698,101345.789527,2.533233,0.667119
0.153061,0.078929,699,101345.621231,2.583725,0.680915
0.153061,0.088887,700,101345.450156,2.634279,0.693925
0.153061,0.098844,701,101345.276241,2.684946,0.706008
0.153061,0.108802,702,101345.099407,2.735747,0.717189
0.153061,0.118759,703,101344.919575,2.786698,0.727501
0.153061,0.128717,704,101344.736690,2.837805,0.736971
0.153061,0.138674,705,101344.550713,2.889073,0.745625
0.153061,0.148632,706,101344.361618,2.940497,0.753487
0.153061,0.158589,707,101344.169397,2.992072,0.760580
0.153061,0.168547,708,101343.974059,3.043785,0.766928
0.153061,0.178505,709,101343.775623,3.095624,0.772550
0.153061,0.188462,710,101343.574125,3.147571,0.777465
0.153061,0.198420,711,101343.369613,3.199607,0.781692
0.153061,0.208377,712,101343.162147,3.251709,0.785248
0.153061,0.218335,713,101342.951800,3.303856,0.788149
0.153061,0.228292,714,101342.738657,3.356021,0.790409
0.153061,0.238250,715,101342.522810,3.408178,0.792045
0.153061,0.248207,716,101342.304366,3.460301,0.793069
0.153061,0.258165,717,101342.083437,3.512361,0.793496
0.153061,0.268122,718,101341.860145,3.564331,0.793338
0.153061,0.278080,719,101341.634623,3.616180,0.792608
0.153061,0.288037,720,101341.407008,3.667880,0.791318
0.153061,0.297995,721,101341.177447,3.719402,0.789481
0.153061,0.307952,722,101340.946094,3.770715,0.787108
0.153061,0.317910,723,101340.713108,3.821789,0.784211
0.153061,0.327867,724,101340.478655,3.872596,0.780804
0.153061,0.337825,725,101340.242906,3.923105,0.776896
0.153061,0.347782,726,101340.006036,3.973288,0.772502
0.153061,0.357740,727,101339.768224,4.023117,0.767633
0.153061,0.367697,728,101339.529654,4.072562,0.762300
0.153061,0.377655,729,101339.290516,4.121594,0.756517
0.153061,0.387612,730,101339.050998,4.170186,0.750297
0.153061,0.397570,731,101338.811291,4.218312,0.743654
0.153061,0.407527,732,101338.571584,4.265947,0.736600
0.153061,0.417485,733,101338.332072,4.313067,0.729150
0.153061,0.427443,734,101338.092947,4.359646,0.721316
0.153061,0.437400,735,101337.854402,4.405663,0.713112
0.153061,0.447358,736,101337.616632,4.451093,0.704551
0.153061,0.457315,737,101337.379827,4.495916,0.695646
0.153061,0.467273,738,101337.144179,4.540111,0.686413
0.153061,0.477230,739,101336.909876,4.583658,0.676864
0.153061,0.487188,740,101336.677105,4.626539,0.667013
0.153061,0.497145,741,101336.446048,4.668733,0.656875
0.153061,0.507103,742,101336.216882,4.710228,0.646462
0.153061,0.517060,743,101335.989793,4.751008,0.635782
0.153061,0.527018,744,101335.764970,4.791057,0.624854
0.153061,0.536975,745,101335.542574,4.830358,0.613694
0.153061,0.546933,746,101335.322769,4.868899,0.602313
0.153061,0.556890,747,101335.105714,4.906668,0.590724
0.153061,0.566848,748,101334.891569,4.943653,0.578940
0.153061,0.576805,749,101334.680484,4.979845,0.566972
0.153061,0.586763,750,101334.472610,5.015235,0.554833
0.153061,0.596720,751,101334.268087,5.049812,0.542535
0.153061,0.606678,752,101334.067057,5.083571,0.530087
0.153061,0.616635,753,101333.869651,5.116503,0.517503
0.153061,0.626593,754,101333.675998,5.148602,0.504791
0.153061,0.636550,755,101333.486222,5.179864,0.491963
0.153061,0.646508,756,101333.300441,5.210282,0.479028
0.153061,0.656466,757,101333.118766,5.239854,0.465995
0.153061,0.666423,758,101332.941308,5.268575,0.452874
0.153061,0.676381,759,101332.768168,5.296443,0.439672
0.153061,0.686338,760,101332.599450,5.323454,0.426402
0.153061,0.696296,761,101332.435226,5.349625,0.413059
0.153061,0.706253,762,101332.275588,5.374920,0.399664
0.153061,0.716211,763,101332.120632,5.399354,0.386218
0.153061,0.726168,764,101331.970437,5.422927,0.372729
0.153061,0.736126,765,101331.825075,5.445640,0.359201
0.153061,0.746083,766,101331.684616,5.467493,0.345641
0.153061,0.756041,767,101331.549125,5.488485,0.332053
0.153061,0.765998,768,101331.418664,5.508618,0.318442
0.153061,0.775956,769,101331.293289,5.527893,0.304812
0.153061,0.785913,770,101331.173053,5.546311,0.291166
0.153061,0.795871,771,101331.058006,5.563874,0.277508
0.153061,0.805828,772,101330.948195,5.580582,0.263841
0.153061,0.815786,773,101330.843660,5.596438,0.250167
0.153061,0.825743,774,101330.744442,5.611443,0.236488
0.153061,0.835701,775,101330.650576,5.625600,0.222807
0.153061,0.845658,776,101330.562094,5.638910,0.209124
0.153061,0.855616,777,101330.479026,5.651376,0.195441
0.153061,0.865573,778,101330.401399,5.662999,0.181759
0.153061,0.875531,779,101330.329235,5.673781,0.168079
0.153061,0.885489,780,101330.262556,5.683725,0.154401
0.153061,0.895446,781,101330.201378,5.692833,0.140725
0.153061,0.905404,782,101330.145719,5.701106,0.127052
0.153061,0.915361,783,101330.095588,5.708548,0.113380
0.153061,0.925319,784,101330.051000,5.715158,0.099713
0.153061,0.935276,785,101330.011953,5.720941,0.086041
0.153061,0.945234,786,101329.978471,5.725896,0.072384
0.153061,0.955191,787,101329.950529,5.730029,0.058704
0.153061,0.965149,788,101329.928153,5.733330,0.045058
0.153061,0.975106,789,101329.911346,5.735774,0.031384
0.153061,0.985064,790,101329.900054,5.725732,0.017675
0.153061,0.995021,791,101329.894491,5.703072,0.005438
0.173469,0.024876,792,101346.614472,2.233510,0.507481
0.173469,0.034776,793,101346.366074,2.296947,0.790738
0.173469,0.044675,794,101346.244279,2.371199,0.705864
0.173469,0.054575,795,101346.060332,2.420987,0.759955
0.173469,0.064475,796,101345.895408,2.474669,0.764377
0.173469,0.074375,797,101345.721599,2.526591,0.781281
0.173469,0.084274,798,101345.546496,2.578868,0.794276
0.173469,0.094174,799,101345.368415,2.631139,0.806889
0.173469,0.104074,800,101345.187510,2.683496,0.818592
0.173469,0.113974,801,101345.003713,2.735948,0.829447
0.173469,0.123873,802,101344.816974,2.788507,0.839474
0.173469,0.133773,803,101344.627257,2.841179,0.848687
0.173469,0.143673,804,101344.434541,2.893964,0.857104
0.173469,0.153572,805,101344.238817,2.946860,0.864740
0.173469,0.163472,806,101344.040087,2.999859,0.871609
0.173469,0.173372,807,101343.838369,3.052950,0.877726
0.173469,0.183272,808,101343.633692,3.106121,0.883105
0.173469,0.193171,809,101343.426097,3.159355,0.887760
0.173469,0.203071,810,101343.215637,3.212633,0.891703
0.173469,0.212971,811,101343.002377,3.265936,0.894948
0.173469,0.222871,812,101342.786394,3.319242,0.897505
0.173469,0.232770,813,101342.567776,3.372525,0.899386
0.173469,0.242670,814,101342.346621,3.425758,0.900604
0.173469,0.252570,815,101342.123036,3.478917,0.901171
0.173469,0.262470,816,101341.897135,3.531975,0.901098
0.173469,0.272369,817,101341.669043,3.584906,0.900397
0.173469,0.282269,818,101341.438892,3.637680,0.899079
0.173469,0.292169,819,101341.206823,3.690270,0.897155
0.173469,0.302069,820,101340.972985,3.742646,0.894636
0.173469,0.311968,821,101340.737532,3.794779,0.891535
0.173469,0.321868,822,101340.500627,3.846639,0.887862
0.173469,0.331768,823,101340.262436,3.898197,0.883630
0.173469,0.341667,824,101340.023131,3.949424,0.878852
0.173469,0.351567,825,101339.782888,4.000290,0.873541
0.173469,0.361467,826,101339.541885,4.050767,0.867710
0.173469,0.371367,827,101339.300304,4.100834,0.861364
0.173469,0.381266,828,101339.058367,4.150460,0.854520
0.173469,0.391166,829,101338.816243,4.199614,0.847201
0.173469,0.401066,830,101338.574118,4.248270,0.839419
0.173469,0.410966,831,101338.332180,4.296404,0.831187
0.173469,0.420865,832,101338.090621,4.343989,0.822518
0.173469,0.430765,833,101337.849634,4.391003,0.813429
0.173469,0.440665,834,101337.609410,4.437422,0.803933
