x,y
0.489796,0.946664
0.489796,0.955553
0.489796,0.964442
0.489796,0.973332
0.489796,0.982221
0.489796,0.991111
0.489796,1.000000
0.510204,0.130154
0.510204,0.138940
0.510204,0.147727
0.510204,0.156513
0.510204,0.165299
0.510204,0.174086
0.510204,0.182872
0.510204,0.191658
0.510204,0.200445
0.510204,0.209231
0.510204,0.218017
0.510204,0.226804
0.510204,0.235590
0.510204,0.244376
0.510204,0.253163
0.510204,0.261949
0.510204,0.270735
0.510204,0.279522
0.510204,0.288308
0.510204,0.297094
0.510204,0.305881
0.510204,0.314667
0.510204,0.323453
0.510204,0.332240
0.510204,0.341026
0.510204,0.349812
0.510204,0.358598
0.510204,0.367385
0.510204,0.376171
0.510204,0.384957
0.510204,0.393744
0.510204,0.402530
0.510204,0.411316
0.510204,0.420103
0.510204,0.428889
0.510204,0.437675
0.510204,0.446462
0.510204,0.455248
0.510204,0.464034
0.510204,0.472821
0.510204,0.481607
0.510204,0.490393
0.510204,0.499180
0.510204,0.507966
0.510204,0.516752
0.510204,0.525539
0.510204,0.534325
0.510204,0.543111
0.510204,0.551898
0.510204,0.560684
0.510204,0.569470
0.510204,0.578257
0.510204,0.587043
0.510204,0.595829
0.510204,0.604616
0.510204,0.613402
0.510204,0.622188
0.510204,0.630974
0.510204,0.639761
0.510204,0.648547
0.510204,0.657333
0.510204,0.666120
0.510204,0.674906
0.510204,0.683692
0.510204,0.692479
0.510204,0.701265
0.510204,0.710051
0.510204,0.718838
0.510204,0.727624
0.510204,0.736410
0.510204,0.745197
0.510204,0.753983
0.510204,0.762769
0.510204,0.771556
0.510204,0.780342
0.510204,0.789128
0.510204,0.797915
0.510204,0.806701
0.510204,0.815487
0.510204,0.824274
0.510204,0.833060
0.510204,0.841846
0.510204,0.850633
0.510204,0.859419
0.510204,0.868205
0.510204,0.876991
0.510204,0.885778
0.510204,0.894564
0.510204,0.903350
0.510204,0.912137
0.510204,0.920923
0.510204,0.929709
0.510204,0.938496
0.510204,0.947282
0.510204,0.956068
0.510204,0.964855
0.510204,0.973641
0.510204,0.982427
0.510204,0.991214
0.510204,1.000000
0.530612,0.140775
0.530612,0.149454
0.530612,0.158133
0.530612,0.166812
0.530612,0.175491
0.530612,0.184170
0.530612,0.192849
0.530612,0.201528
0.530612,0.210207
0.530612,0.218886
0.530612,0.227565
0.530612,0.236244
0.530612,0.244923
0.530612,0.253602
0.530612,0.262281
0.530612,0.270960
0.530612,0.279639
0.530612,0.288318
0.530612,0.296997
0.530612,0.305677
0.530612,0.314356
0.530612,0.323035
0.530612,0.331714
0.530612,0.340393
0.530612,0.349072
0.530612,0.357751
0.530612,0.366430
0.530612,0.375109
0.530612,0.383788
0.530612,0.392467
0.530612,0.401146
0.530612,0.409825
0.530612,0.418504
0.530612,0.427183
0.530612,0.435862
0.530612,0.444541
0.530612,0.453220
0.530612,0.461899
0.530612,0.470578
0.530612,0.479257
0.530612,0.487936
0.530612,0.496615
0.530612,0.505295
0.530612,0.513974
0.530612,0.522653
0.530612,0.531332
0.530612,0.540011
0.530612,0.548690
0.530612,0.557369
0.530612,0.566048
0.530612,0.574727
0.530612,0.583406
0.530612,0.592085
0.530612,0.600764
0.530612,0.609443
0.530612,0.618122
0.530612,0.626801
0.530612,0.635480
0.530612,0.644159
0.530612,0.652838
0.530612,0.661517
0.530612,0.670196
0.530612,0.678875
0.530612,0.687554
0.530612,0.696233
0.530612,0.704913
0.530612,0.713592
0.530612,0.722271
0.530612,0.730950
0.530612,0.739629
0.530612,0.748308
0.530612,0.756987
0.530612,0.765666
0.530612,0.774345
0.530612,0.783024
0.530612,0.791703
0.530612,0.800382
0.530612,0.809061
0.530612,0.817740
0.530612,0.826419
0.530612,0.835098
0.530612,0.843777
0.530612,0.852456
0.530612,0.861135
0.530612,0.869814
0.530612,0.878493
0.530612,0.887172
0.530612,0.895851
0.530612,0.904531
0.530612,0.913210
0.530612,0.921889
0.530612,0.930568
0.530612,0.939247
0.530612,0.947926
0.530612,0.956605
0.530612,0.965284
0.530612,0.973963
0.530612,0.982642
0.530612,0.991321
0.530612,1.000000
0.551020,0.151812
0.551020,0.160379
0.551020,0.168947
0.551020,0.177514
0.551020,0.186082
0.551020,0.194650
0.551020,0.203217
0.551020,0.211785
0.551020,0.220352
0.551020,0.228920
0.551020,0.237487
0.551020,0.246055
0.551020,0.254622
0.551020,0.263190
0.551020,0.271758
0.551020,0.280325
0.551020,0.288893
0.551020,0.297460
0.551020,0.306028
0.551020,0.314595
0.551020,0.323163
0.551020,0.331730
0.551020,0.340298
0.551020,0.348866
0.551020,0.357433
0.551020,0.366001
0.551020,0.374568
0.551020,0.383136
0.551020,0.391703
0.551020,0.400271
0.551020,0.408838
0.551020,0.417406
0.551020,0.425974
0.551020,0.434541
0.551020,0.443109
0.551020,0.451676
0.551020,0.460244
0.551020,0.468811
0.551020,0.477379
0.551020,0.485947
0.551020,0.494514
0.551020,0.503082
0.551020,0.511649
0.551020,0.520217
0.551020,0.528784
0.551020,0.537352
0.551020,0.545919
0.551020,0.554487
0.551020,0.563055
0.551020,0.571622
0.551020,0.580190
0.551020,0.588757
0.551020,0.597325
0.551020,0.605892
0.551020,0.614460
0.551020,0.623027
0.551020,0.631595
0.551020,0.640163
0.551020,0.648730
0.551020,0.657298
0.551020,0.665865
0.551020,0.674433
0.551020,0.683000
0.551020,0.691568
0.551020,0.700135
0.551020,0.708703
0.551020,0.717271
0.551020,0.725838
0.551020,0.734406
0.551020,0.742973
0.551020,0.751541
0.551020,0.760108
0.551020,0.768676
0.551020,0.777243
0.551020,0.785811
0.551020,0.794379
0.551020,0.802946
0.551020,0.811514
0.551020,0.820081
0.551020,0.828649
0.551020,0.837216
0.551020,0.845784
0.551020,0.854352
0.551020,0.862919
0.551020,0.871487
0.551020,0.880054
0.551020,0.888622
0.551020,0.897189
0.551020,0.905757
0.551020,0.914324
0.551020,0.922892
0.551020,0.931460
0.551020,0.940027
0.551020,0.948595
0.551020,0.957162
0.551020,0.965730
0.551020,0.974297
0.551020,0.982865
0.551020,0.991432
0.551020,1.000000
0.571429,0.163265
0.571429,0.171717
0.571429,0.180169
0.571429,0.188621
0.571429,0.197073
0.571429,0.205525
0.571429,0.213976
0.571429,0.222428
0.571429,0.230880
0.571429,0.239332
0.571429,0.247784
0.571429,0.256236
0.571429,0.264688
0.571429,0.273140
0.571429,0.281591
0.571429,0.290043
0.571429,0.298495
0.571429,0.306947
0.571429,0.315399
0.571429,0.323851
0.571429,0.332303
0.571429,0.340754
0.571429,0.349206
0.571429,0.357658
0.571429,0.366110
0.571429,0.374562
0.571429,0.383014
0.571429,0.391466
0.571429,0.399918
0.571429,0.408369
0.571429,0.416821
0.571429,0.425273
0.571429,0.433725
0.571429,0.442177
0.571429,0.450629
0.571429,0.459081
0.571429,0.467532
0.571429,0.475984
0.571429,0.484436
0.571429,0.492888
0.571429,0.501340
0.571429,0.509792
0.571429,0.518244
0.571429,0.526696
0.571429,0.535147
0.571429,0.543599
0.571429,0.552051
0.571429,0.560503
0.571429,0.568955
0.571429,0.577407
0.571429,0.585859
0.571429,0.594310
0.571429,0.602762
0.571429,0.611214
0.571429,0.619666
0.571429,0.628118
0.571429,0.636570
0.571429,0.645022
0.571429,0.653474
0.571429,0.661925
0.571429,0.670377
0.571429,0.678829
0.571429,0.687281
0.571429,0.695733
0.571429,0.704185
0.571429,0.712637
0.571429,0.721088
0.571429,0.729540
0.571429,0.737992
0.571429,0.746444
0.571429,0.754896
0.571429,0.763348
0.571429,0.771800
0.571429,0.780251
0.571429,0.788703
0.571429,0.797155
0.571429,0.805607
0.571429,0.814059
0.571429,0.822511
0.571429,0.830963
0.571429,0.839415
0.571429,0.847866
0.571429,0.856318
0.571429,0.864770
0.571429,0.873222
0.571429,0.881674
0.571429,0.890126
0.571429,0.898578
0.571429,0.907029
0.571429,0.915481
0.571429,0.923933
0.571429,0.932385
0.571429,0.940837
0.571429,0.949289
0.571429,0.957741
0.571429,0.966193
0.571429,0.974644
0.571429,0.983096
0.571429,0.991548
0.571429,1.000000
0.591837,0.175135
0.591837,0.183467
0.591837,0.191799
0.591837,0.200131
0.591837,0.208463
0.591837,0.216795
0.591837,0.225127
0.591837,0.233459
0.591837,0.241791
0.591837,0.250123
0.591837,0.258455
0.591837,0.266787
0.591837,0.275119
0.591837,0.283451
0.591837,0.291783
0.591837,0.300115
0.591837,0.308447
0.591837,0.316779
0.591837,0.325111
0.591837,0.333443
0.591837,0.341775
0.591837,0.350107
0.591837,0.358439
0.591837,0.366771
0.591837,0.375103
0.591837,0.383435
0.591837,0.391766
0.591837,0.400098
0.591837,0.408430
0.591837,0.416762
0.591837,0.425094
0.591837,0.433426
0.591837,0.441758
0.591837,0.450090
0.591837,0.458422
0.591837,0.466754
0.591837,0.475086
0.591837,0.483418
0.591837,0.491750
0.591837,0.500082
0.591837,0.508414
0.591837,0.516746
0.591837,0.525078
0.591837,0.533410
0.591837,0.541742
0.591837,0.550074
0.591837,0.558406
0.591837,0.566738
0.591837,0.575070
0.591837,0.583402
0.591837,0.591734
0.591837,0.600066
0.591837,0.608398
0.591837,0.616730
0.591837,0.625062
0.591837,0.633393
0.591837,0.641725
0.591837,0.650057
0.591837,0.658389
0.591837,0.666721
0.591837,0.675053
0.591837,0.683385
0.591837,0.691717
0.591837,0.700049
0.591837,0.708381
0.591837,0.716713
0.591837,0.725045
0.591837,0.733377
0.591837,0.741709
0.591837,0.750041
0.591837,0.758373
0.591837,0.766705
0.591837,0.775037
0.591837,0.783369
0.591837,0.791701
0.591837,0.800033
0.591837,0.808365
0.591837,0.816697
0.591837,0.825029
0.591837,0.833361
0.591837,0.841693
0.591837,0.850025
0.591837,0.858357
0.591837,0.866689
0.591837,0.875021
0.591837,0.883352
0.591837,0.891684
0.591837,0.900016
0.591837,0.908348
0.591837,0.916680
0.591837,0.925012
0.591837,0.933344
0.591837,0.941676
0.591837,0.950008
0.591837,0.958340
0.591837,0.966672
0.591837,0.975004
0.591837,0.983336
0.591837,0.991668
0.591837,1.000000
0.612245,0.187422
0.612245,0.195630
0.612245,0.203838
0.612245,0.212045
0.612245,0.220253
0.612245,0.228461
0.612245,0.236669
0.612245,0.244877
0.612245,0.253085
0.612245,0.261293
0.612245,0.269501
0.612245,0.277708
0.612245,0.285916
0.612245,0.294124
0.612245,0.302332
0.612245,0.310540
0.612245,0.318748
0.612245,0.326956
0.612245,0.335163
0.612245,0.343371
0.612245,0.351579
0.612245,0.359787
0.612245,0.367995
0.612245,0.376203
0.612245,0.384411
0.612245,0.392618
0.612245,0.400826
0.612245,0.409034
0.612245,0.417242
0.612245,0.425450
0.612245,0.433658
0.612245,0.441866
0.612245,0.450073
0.612245,0.458281
0.612245,0.466489
0.612245,0.474697
0.612245,0.482905
0.612245,0.491113
0.612245,0.499321
0.612245,0.507528
0.612245,0.515736
0.612245,0.523944
0.612245,0.532152
0.612245,0.540360
0.612245,0.548568
0.612245,0.556776
0.612245,0.564983
0.612245,0.573191
0.612245,0.581399
0.612245,0.589607
0.612245,0.597815
0.612245,0.606023
0.612245,0.614231
0.612245,0.622438
0.612245,0.630646
0.612245,0.638854
0.612245,0.647062
0.612245,0.655270
0.612245,0.663478
0.612245,0.671686
0.612245,0.679893
0.612245,0.688101
0.612245,0.696309
0.612245,0.704517
0.612245,0.712725
0.612245,0.720933
0.612245,0.729141
0.612245,0.737348
0.612245,0.745556
0.612245,0.753764
0.612245,0.761972
0.612245,0.770180
0.612245,0.778388
0.612245,0.786596
0.612245,0.794804
0.612245,0.803011
0.612245,0.811219
0.612245,0.819427
0.612245,0.827635
0.612245,0.835843
0.612245,0.844051
0.612245,0.852259
0.612245,0.860466
0.612245,0.868674
0.612245,0.876882
0.612245,0.885090
0.612245,0.893298
0.612245,0.901506
0.612245,0.909714
0.612245,0.917921
0.612245,0.926129
0.612245,0.934337
0.612245,0.942545
0.612245,0.950753
0.612245,0.958961
0.612245,0.967169
0.612245,0.975376
0.612245,0.983584
0.612245,0.991792
0.612245,1.000000
0.632653,0.200125
0.632653,0.208204
0.632653,0.216284
0.632653,0.224364
0.632653,0.232443
0.632653,0.240523
0.632653,0.248602
0.632653,0.256682
0.632653,0.264761
0.632653,0.272841
0.632653,0.280920
0.632653,0.289000
0.632653,0.297079
0.632653,0.305159
0.632653,0.313239
0.632653,0.321318
0.632653,0.329398
0.632653,0.337477
0.632653,0.345557
0.632653,0.353636
0.632653,0.361716
0.632653,0.369795
0.632653,0.377875
0.632653,0.385955
0.632653,0.394034
0.632653,0.402114
0.632653,0.410193
0.632653,0.418273
0.632653,0.426352
0.632653,0.434432
0.632653,0.442511
0.632653,0.450591
0.632653,0.458670
0.632653,0.466750
0.632653,0.474830
0.632653,0.482909
0.632653,0.490989
0.632653,0.499068
0.632653,0.507148
0.632653,0.515227
0.632653,0.523307
0.632653,0.531386
0.632653,0.539466
0.632653,0.547545
0.632653,0.555625
0.632653,0.563705
0.632653,0.571784
0.632653,0.579864
0.632653,0.587943
0.632653,0.596023
0.632653,0.604102
0.632653,0.612182
0.632653,0.620261
0.632653,0.628341
0.632653,0.636420
0.632653,0.644500
0.632653,0.652580
0.632653,0.660659
0.632653,0.668739
0.632653,0.676818
0.632653,0.684898
0.632653,0.692977
0.632653,0.701057
0.632653,0.709136
0.632653,0.717216
0.632653,0.725295
0.632653,0.733375
0.632653,0.741455
0.632653,0.749534
0.632653,0.757614
0.632653,0.765693
0.632653,0.773773
0.632653,0.781852
0.632653,0.789932
0.632653,0.798011
0.632653,0.806091
0.632653,0.814170
0.632653,0.822250
0.632653,0.830330
0.632653,0.838409
0.632653,0.846489
0.632653,0.854568
0.632653,0.862648
0.632653,0.870727
0.632653,0.878807
0.632653,0.886886
0.632653,0.894966
0.632653,0.903045
0.632653,0.911125
0.632653,0.919205
0.632653,0.927284
0.632653,0.935364
0.632653,0.943443
0.632653,0.951523
0.632653,0.959602
0.632653,0.967682
0.632653,0.975761
0.632653,0.983841
0.632653,0.991920
0.632653,1.000000
0.653061,0.213244
0.653061,0.221192
0.653061,0.229139
0.653061,0.237086
0.653061,0.245033
0.653061,0.252980
0.653061,0.260927
0.653061,0.268874
0.653061,0.276821
0.653061,0.284768
0.653061,0.292715
0.653061,0.300662
0.653061,0.308609
0.653061,0.316556
0.653061,0.324503
0.653061,0.332450
0.653061,0.340397
0.653061,0.348344
0.653061,0.356291
0.653061,0.364238
0.653061,0.372185
0.653061,0.380132
0.653061,0.388079
0.653061,0.396026
0.653061,0.403973
0.653061,0.411920
0.653061,0.419867
0.653061,0.427814
0.653061,0.435761
0.653061,0.443708
0.653061,0.451655
0.653061,0.459602
0.653061,0.467549
0.653061,0.475496
0.653061,0.483443
0.653061,0.491390
0.653061,0.499337
0.653061,0.507284
0.653061,0.515231
0.653061,0.523178
0.653061,0.531125
0.653061,0.539073
0.653061,0.547020
0.653061,0.554967
0.653061,0.562914
0.653061,0.570861
0.653061,0.578808
0.653061,0.586755
0.653061,0.594702
0.653061,0.602649
0.653061,0.610596
0.653061,0.618543
0.653061,0.626490
0.653061,0.634437
0.653061,0.642384
0.653061,0.650331
0.653061,0.658278
0.653061,0.666225
0.653061,0.674172
0.653061,0.682119
0.653061,0.690066
0.653061,0.698013
0.653061,0.705960
0.653061,0.713907
0.653061,0.721854
0.653061,0.729801
0.653061,0.737748
0.653061,0.745695
0.653061,0.753642
0.653061,0.761589
0.653061,0.769536
0.653061,0.777483
0.653061,0.785430
0.653061,0.793377
0.653061,0.801324
0.653061,0.809271
0.653061,0.817218
0.653061,0.825165
0.653061,0.833112
0.653061,0.841059
0.653061,0.849007
0.653061,0.856954
0.653061,0.864901
0.653061,0.872848
0.653061,0.880795
0.653061,0.888742
0.653061,0.896689
0.653061,0.904636
0.653061,0.912583
0.653061,0.920530
0.653061,0.928477
0.653061,0.936424
0.653061,0.944371
0.653061,0.952318
0.653061,0.960265
0.653061,0.968212
0.653061,0.976159
0.653061,0.984106
0.653061,0.992053
0.653061,1.000000
0.673469,0.226781
0.673469,0.234591
0.673469,0.242401
0.673469,0.250211
0.673469,0.258022
0.673469,0.265832
0.673469,0.273642
0.673469,0.281453
0.673469,0.289263
0.673469,0.297073
0.673469,0.304883
0.673469,0.312694
0.673469,0.320504
0.673469,0.328314
0.673469,0.336125
0.673469,0.343935
0.673469,0.351745
0.673469,0.359556
0.673469,0.367366
0.673469,0.375176
0.673469,0.382986
0.673469,0.390797
0.673469,0.398607
0.673469,0.406417
0.673469,0.414228
0.673469,0.422038
0.673469,0.429848
0.673469,0.437659
0.673469,0.445469
0.673469,0.453279
0.673469,0.461089
0.673469,0.468900
0.673469,0.476710
0.673469,0.484520
0.673469,0.492331
0.673469,0.500141
0.673469,0.507951
0.673469,0.515762
0.673469,0.523572
0.673469,0.531382
0.673469,0.539192
0.673469,0.547003
0.673469,0.554813
0.673469,0.562623
0.673469,0.570434
0.673469,0.578244
0.673469,0.586054
0.673469,0.593865
0.673469,0.601675
0.673469,0.609485
0.673469,0.617295
0.673469,0.625106
0.673469,0.632916
0.673469,0.640726
0.673469,0.648537
0.673469,0.656347
0.673469,0.664157
0.673469,0.671967
0.673469,0.679778
0.673469,0.687588
0.673469,0.695398
0.673469,0.703209
0.673469,0.711019
0.673469,0.718829
0.673469,0.726640
0.673469,0.734450
0.673469,0.742260
0.673469,0.750070
0.673469,0.757881
0.673469,0.765691
0.673469,0.773501
0.673469,0.781312
0.673469,0.789122
0.673469,0.796932
0.673469,0.804743
0.673469,0.812553
0.673469,0.820363
0.673469,0.828173
0.673469,0.835984
0.673469,0.843794
0.673469,0.851604
0.673469,0.859415
0.673469,0.867225
0.673469,0.875035
0.673469,0.882846
0.673469,0.890656
0.673469,0.898466
0.673469,0.906276
0.673469,0.914087
0.673469,0.921897
0.673469,0.929707
0.673469,0.937518
0.673469,0.945328
0.673469,0.953138
0.673469,0.960949
0.673469,0.968759
0.673469,0.976569
0.673469,0.984379
0.673469,0.992190
0.673469,1.000000
0.693878,0.240733
0.693878,0.248402
0.693878,0.256072
0.693878,0.263741
0.693878,0.271410
0.693878,0.279080
0.693878,0.286749
0.693878,0.294419
0.693878,0.302088
0.693878,0.309757
0.693878,0.317427
0.693878,0.325096
0.693878,0.332765
0.693878,0.340435
0.693878,0.348104
0.693878,0.355773
0.693878,0.363443
0.693878,0.371112
0.693878,0.378782
0.693878,0.386451
0.693878,0.394120
0.693878,0.401790
0.693878,0.409459
0.693878,0.417128
0.693878,0.424798
0.693878,0.432467
0.693878,0.440136
0.693878,0.447806
0.693878,0.455475
0.693878,0.463145
0.693878,0.470814
0.693878,0.478483
0.693878,0.486153
0.693878,0.493822
0.693878,0.501491
0.693878,0.509161
0.693878,0.516830
0.693878,0.524499
0.693878,0.532169
0.693878,0.539838
0.693878,0.547508
0.693878,0.555177
0.693878,0.562846
0.693878,0.570516
0.693878,0.578185
0.693878,0.585854
0.693878,0.593524
0.693878,0.601193
0.693878,0.608862
0.693878,0.616532
0.693878,0.624201
0.693878,0.631871
0.693878,0.639540
0.693878,0.647209
0.693878,0.654879
0.693878,0.662548
0.693878,0.670217
0.693878,0.677887
0.693878,0.685556
0.693878,0.693225
0.693878,0.700895
0.693878,0.708564
0.693878,0.716234
0.693878,0.723903
0.693878,0.731572
0.693878,0.739242
0.693878,0.746911
0.693878,0.754580
0.693878,0.762250
0.693878,0.769919
0.693878,0.777588
0.693878,0.785258
0.693878,0.792927
0.693878,0.800597
0.693878,0.808266
0.693878,0.815935
0.693878,0.823605
0.693878,0.831274
0.693878,0.838943
0.693878,0.846613
0.693878,0.854282
0.693878,0.861951
0.693878,0.869621
0.693878,0.877290
0.693878,0.884960
0.693878,0.892629
0.693878,0.900298
0.693878,0.907968
0.693878,0.915637
0.693878,0.923306
0.693878,0.930976
0.693878,0.938645
0.693878,0.946314
0.693878,0.953984
0.693878,0.961653
0.693878,0.969323
0.693878,0.976992
0.693878,0.984661
0.693878,0.992331
0.693878,1.000000
0.714286,0.255102
0.714286,0.262626
0.714286,0.270150
0.714286,0.277675
0.714286,0.285199
0.714286,0.292723
0.714286,0.300247
0.714286,0.307772
0.714286,0.315296
0.714286,0.322820
0.714286,0.330344
0.714286,0.337868
0.714286,0.345393
0.714286,0.352917
0.714286,0.360441
0.714286,0.367965
0.714286,0.375490
0.714286,0.383014
0.714286,0.390538
0.714286,0.398062
0.714286,0.405586
0.714286,0.413111
0.714286,0.420635
0.714286,0.428159
0.714286,0.435683
0.714286,0.443208
0.714286,0.450732
0.714286,0.458256
0.714286,0.465780
0.714286,0.473304
0.714286,0.480829
0.714286,0.488353
0.714286,0.495877
0.714286,0.503401
0.714286,0.510926
0.714286,0.518450
0.714286,0.525974
0.714286,0.533498
0.714286,0.541022
0.714286,0.548547
0.714286,0.556071
0.714286,0.563595
0.714286,0.571119
0.714286,0.578644
0.714286,0.586168
0.714286,0.593692
0.714286,0.601216
0.714286,0.608740
0.714286,0.616265
0.714286,0.623789
0.714286,0.631313
0.714286,0.638837
0.714286,0.646362
0.714286,0.653886
0.714286,0.661410
0.714286,0.668934
0.714286,0.676458
0.714286,0.683983
0.714286,0.691507
0.714286,0.699031
0.714286,0.706555
0.714286,0.714080
0.714286,0.721604
0.714286,0.729128
0.714286,0.736652
0.714286,0.744176
0.714286,0.751701
0.714286,0.759225
0.714286,0.766749
0.714286,0.774273
0.714286,0.781798
0.714286,0.789322
0.714286,0.796846
0.714286,0.804370
0.714286,0.811894
0.714286,0.819419
0.714286,0.826943
0.714286,0.834467
0.714286,0.841991
0.714286,0.849516
0.714286,0.857040
0.714286,0.864564
0.714286,0.872088
0.714286,0.879612
0.714286,0.887137
0.714286,0.894661
0.714286,0.902185
0.714286,0.909709
0.714286,0.917234
0.714286,0.924758
0.714286,0.932282
0.714286,0.939806
0.714286,0.947330
0.714286,0.954855
0.714286,0.962379
0.714286,0.969903
0.714286,0.977427
0.714286,0.984952
0.714286,0.992476
0.714286,1.000000
0.734694,0.269888
0.734694,0.277262
0.734694,0.284637
0.734694,0.292012
0.734694,0.299387
0.734694,0.306762
0.734694,0.314137
0.734694,0.321512
0.734694,0.328887
0.734694,0.336261
0.734694,0.343636
0.734694,0.351011
0.734694,0.358386
0.734694,0.365761
0.734694,0.373136
0.734694,0.380511
0.734694,0.387886
0.734694,0.395260
0.734694,0.402635
0.734694,0.410010
0.734694,0.417385
0.734694,0.424760
0.734694,0.432135
0.734694,0.439510
0.734694,0.446885
0.734694,0.454259
0.734694,0.461634
0.734694,0.469009
0.734694,0.476384
0.734694,0.483759
0.734694,0.491134
0.734694,0.498509
0.734694,0.505883
0.734694,0.513258
0.734694,0.520633
0.734694,0.528008
0.734694,0.535383
0.734694,0.542758
0.734694,0.550133
0.734694,0.557508
0.734694,0.564882
0.734694,0.572257
0.734694,0.579632
0.734694,0.587007
0.734694,0.594382
0.734694,0.601757
0.734694,0.609132
0.734694,0.616507
0.734694,0.623881
0.734694,0.631256
0.734694,0.638631
0.734694,0.646006
0.734694,0.653381
0.734694,0.660756
0.734694,0.668131
0.734694,0.675506
0.734694,0.682880
0.734694,0.690255
0.734694,0.697630
0.734694,0.705005
0.734694,0.712380
0.734694,0.719755
0.734694,0.727130
0.734694,0.734505
0.734694,0.741879
0.734694,0.749254
0.734694,0.756629
0.734694,0.764004
0.734694,0.771379
0.734694,0.778754
0.734694,0.786129
0.734694,0.793504
0.734694,0.800878
0.734694,0.808253
0.734694,0.815628
0.734694,0.823003
0.734694,0.830378
0.734694,0.837753
0.734694,0.845128
0.734694,0.852503
0.734694,0.859877
0.734694,0.867252
0.734694,0.874627
0.734694,0.882002
0.734694,0.889377
0.734694,0.896752
0.734694,0.904127
0.734694,0.911502
0.734694,0.918876
0.734694,0.926251
0.734694,0.933626
0.734694,0.941001
0.734694,0.948376
0.734694,0.955751
0.734694,0.963126
0.734694,0.970501
0.734694,0.977875
0.734694,0.985250
0.734694,0.992625
0.734694,1.000000
0.755102,0.285090
0.755102,0.292311
0.755102,0.299532
0.755102,0.306753
0.755102,0.313975
0.755102,0.321196
0.755102,0.328417
0.755102,0.335639
0.755102,0.342860
0.755102,0.350081
0.755102,0.357303
0.755102,0.364524
0.755102,0.371745
0.755102,0.378967
0.755102,0.386188
0.755102,0.393409
0.755102,0.400631
0.755102,0.407852
0.755102,0.415073
0.755102,0.422295
0.755102,0.429516
0.755102,0.436737
0.755102,0.443959
0.755102,0.451180
0.755102,0.458401
0.755102,0.465622
0.755102,0.472844
0.755102,0.480065
0.755102,0.487286
0.755102,0.494508
0.755102,0.501729
0.755102,0.508950
0.755102,0.516172
0.755102,0.523393
0.755102,0.530614
0.755102,0.537836
0.755102,0.545057
0.755102,0.552278
0.755102,0.559500
0.755102,0.566721
0.755102,0.573942
0.755102,0.581164
0.755102,0.588385
0.755102,0.595606
0.755102,0.602828
0.755102,0.610049
0.755102,0.617270
0.755102,0.624491
0.755102,0.631713
0.755102,0.638934
0.755102,0.646155
0.755102,0.653377
0.755102,0.660598
0.755102,0.667819
0.755102,0.675041
0.755102,0.682262
0.755102,0.689483
0.755102,0.696705
0.755102,0.703926
0.755102,0.711147
0.755102,0.718369
0.755102,0.725590
0.755102,0.732811
0.755102,0.740033
0.755102,0.747254
0.755102,0.754475
0.755102,0.761697
0.755102,0.768918
0.755102,0.776139
0.755102,0.783360
0.755102,0.790582
0.755102,0.797803
0.755102,0.805024
0.755102,0.812246
0.755102,0.819467
0.755102,0.826688
0.755102,0.833910
0.755102,0.841131
0.755102,0.848352
0.755102,0.855574
0.755102,0.862795
0.755102,0.870016
0.755102,0.877238
0.755102,0.884459
0.755102,0.891680
0.755102,0.898902
0.755102,0.906123
0.755102,0.913344
0.755102,0.920566
0.755102,0.927787
0.755102,0.935008
0.755102,0.942229
0.755102,0.949451
0.755102,0.956672
0.755102,0.963893
0.755102,0.971115
0.755102,0.978336
0.755102,0.985557
0.755102,0.992779
0.755102,1.000000
0.775510,0.300708
0.775510,0.307772
0.775510,0.314835
0.775510,0.321899
0.775510,0.328962
0.775510,0.336026
0.775510,0.343089
0.775510,0.350153
0.775510,0.357216
0.775510,0.364280
0.775510,0.371344
0.775510,0.378407
0.775510,0.385471
0.775510,0.392534
0.775510,0.399598
0.775510,0.406661
0.775510,0.413725
0.775510,0.420788
0.775510,0.427852
0.775510,0.434916
0.775510,0.441979
0.775510,0.449043
0.775510,0.456106
0.775510,0.463170
0.775510,0.470233
0.775510,0.477297
0.775510,0.484360
0.775510,0.491424
0.775510,0.498488
0.775510,0.505551
0.775510,0.512615
0.775510,0.519678
0.775510,0.526742
0.775510,0.533805
0.775510,0.540869
0.775510,0.547932
0.775510,0.554996
0.775510,0.562060
0.775510,0.569123
0.775510,0.576187
0.775510,0.583250
0.775510,0.590314
0.775510,0.597377
0.775510,0.604441
0.775510,0.611504
0.775510,0.618568
0.775510,0.625632
0.775510,0.632695
0.775510,0.639759
0.775510,0.646822
0.775510,0.653886
0.775510,0.660949
0.775510,0.668013
0.775510,0.675076
0.775510,0.682140
0.775510,0.689204
0.775510,0.696267
0.775510,0.703331
0.775510,0.710394
0.775510,0.717458
0.775510,0.724521
0.775510,0.731585
0.775510,0.738648
0.775510,0.745712
0.775510,0.752776
0.775510,0.759839
0.775510,0.766903
0.775510,0.773966
0.775510,0.781030
0.775510,0.788093
0.775510,0.795157
0.775510,0.802220
0.775510,0.809284
0.775510,0.816348
0.775510,0.823411
0.775510,0.830475
0.775510,0.837538
0.775510,0.844602
0.775510,0.851665
0.775510,0.858729
0.775510,0.865792
0.775510,0.872856
0.775510,0.879920
0.775510,0.886983
0.775510,0.894047
0.775510,0.901110
0.775510,0.908174
0.775510,0.915237
0.775510,0.922301
0.775510,0.929364
0.775510,0.936428
0.775510,0.943492
